cutoff,battery_id,policy,method,selected_config,inner_RMSE,candidate_count,exact_peer_count,reference_count,used_peer_count,effective_peer_count
150,42,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013581389727696722,6,5,39,5,2.602795763689716
150,42,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006890047443214572,18,5,39,5,4.774749035758172
150,42,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013600729428335525,18,5,39,5,3.1202057918666024
150,42,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011075173401125739,18,5,39,39,19.26834762891918
150,43,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001358742459657271,6,6,39,6,2.754220337037105
150,43,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000690767311038903,18,6,39,6,3.964337392794512
150,43,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013616895172889525,18,6,39,6,3.523747716219772
150,43,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001107284537849826,18,6,39,39,18.914776684721748
150,44,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013594240180013835,6,6,39,6,4.004696557971414
150,44,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006914310804944415,18,6,39,6,4.9903149881209465
150,44,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013620974717175594,18,6,39,6,3.088935913408296
150,44,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011130458245484601,18,6,39,39,18.118472039247994
150,45,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001360038499169529,6,6,39,6,3.0176334909965647
150,45,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006918346232815012,18,6,39,6,5.3584420645028805
150,45,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.00136176704985022,18,6,39,6,4.94759650231914
150,45,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011098724093259308,18,6,39,39,18.28251613577219
150,46,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013589461207615579,6,4,39,4,2.022750890698417
150,46,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006931571523990403,18,4,39,4,3.328881448753596
150,46,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001362155931744044,18,4,39,4,2.930641534192518
150,46,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011066245857138668,18,4,39,39,17.736313769647822
150,47,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013597101784312531,6,5,39,5,2.5917686276356813
150,47,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006882607978129099,18,5,39,5,4.804257749858885
150,47,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013621850037456038,18,5,39,5,2.6029747568417827
150,47,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011112458420362429,18,5,39,39,18.040969324529396
150,48,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013603113464634709,6,6,39,6,2.438199824177772
150,48,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006917565605561836,18,6,39,6,5.587611023950122
150,48,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":1.5}",0.0013624499049677585,18,6,39,6,5.706527837640259
150,48,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001110555821433188,18,6,39,39,18.041876792346184
150,49,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013565720519429078,6,4,39,4,1.805921387955865
150,49,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006865250908774449,18,4,39,4,3.046679273513166
150,49,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013594380404793349,18,4,39,4,1.8283657148371206
150,49,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011084451014809957,18,4,39,39,16.432244835323868
